 ---  Reference Node Output Record  ---

Reference Node(s) (80,24,44:876527) (60,22,44:876221) (44,53,1:7480)
   Step      Node     Time       Timestep   Itr           T                      SG                    XLA                    RHOL                   RHOG                    PG                     PL                    RPL                    RPG                    IMA                    IMGA                   IMLA                   IMW                   PW1CW                  1QMRA                  1QMIA                  PW2CW                  2QMRA                  2QMIA                  PW3CW                  3QMRA                  3QMIA                  PW4CW                  4QMRA                  4QMIA                  PW5CW                  5QMRA                  5QMIA         
   1.190000E+02      35  876221   7.000000E+00       9   8.103277E+01   0.000000E+00   0.000000E+00   9.822808E+02   6.847408E+02   2.569521E+01   2.569521E+01   9.950000E-01   0.000000E+00   1.661606E+09   1.220610E+09   4.409961E+08   3.244036E+13   2.602500E+01   6.337618E+01   6.516100E+08   2.605985E+01   5.386975E+01   5.538685E+08   2.624426E+01   4.436332E+01   4.561270E+08   2.539726E+01  -1.536279E+01  -1.579542E+08   2.449310E+01  -1.537493E+01  -1.580779E+08  
   1.190000E+02      35  876527   7.000000E+00       9   8.182500E+01   0.000000E+00   3.735777E-19   9.819603E+02   6.854119E+02   2.608155E+01   2.608155E+01   9.950000E-01   0.000000E+00   1.661606E+09   1.220610E+09   4.409961E+08   3.244036E+13   2.602500E+01   6.337618E+01   6.516100E+08   2.605985E+01   5.386975E+01   5.538685E+08   2.624426E+01   4.436332E+01   4.561270E+08   2.539726E+01  -1.536279E+01  -1.579542E+08   2.449310E+01  -1.537493E+01  -1.580779E+08  
   1.260000E+02      36    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808506E+02   6.818884E+02   2.668172E+01   2.668172E+01   9.950000E-01   0.000000E+00   1.759349E+09   1.299174E+09   4.601743E+08   3.244010E+13   2.602579E+01   6.337618E+01   6.899406E+08   2.605416E+01   5.386975E+01   5.864495E+08   2.624470E+01   4.436332E+01   4.829584E+08   2.539798E+01  -1.536279E+01  -1.672458E+08   2.449129E+01  -1.537494E+01  -1.673768E+08  
   1.260000E+02      36  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822810E+02   6.847448E+02   2.569555E+01   2.569555E+01   9.950000E-01   0.000000E+00   1.759349E+09   1.299174E+09   4.601743E+08   3.244010E+13   2.602579E+01   6.337618E+01   6.899406E+08   2.605416E+01   5.386975E+01   5.864495E+08   2.624470E+01   4.436332E+01   4.829584E+08   2.539798E+01  -1.536279E+01  -1.672458E+08   2.449129E+01  -1.537494E+01  -1.673768E+08  
   1.260000E+02      36  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   4.919130E-19   9.819617E+02   6.854532E+02   2.608498E+01   2.608498E+01   9.950000E-01   0.000000E+00   1.759349E+09   1.299174E+09   4.601743E+08   3.244010E+13   2.602579E+01   6.337618E+01   6.899406E+08   2.605416E+01   5.386975E+01   5.864495E+08   2.624470E+01   4.436332E+01   4.829584E+08   2.539798E+01  -1.536279E+01  -1.672458E+08   2.449129E+01  -1.537494E+01  -1.673768E+08  
   1.330000E+02      37    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808506E+02   6.818892E+02   2.668178E+01   2.668178E+01   9.950000E-01   0.000000E+00   1.857084E+09   1.376530E+09   4.805538E+08   3.243986E+13   2.602465E+01   6.337618E+01   7.282681E+08   2.604747E+01   5.386975E+01   6.190279E+08   2.624578E+01   4.436332E+01   5.097877E+08   2.539863E+01  -1.536280E+01  -1.765366E+08   2.448971E+01  -1.537495E+01  -1.766750E+08  
   1.330000E+02      37  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822811E+02   6.847487E+02   2.569588E+01   2.569588E+01   9.950000E-01   0.000000E+00   1.857084E+09   1.376530E+09   4.805538E+08   3.243986E+13   2.602465E+01   6.337618E+01   7.282681E+08   2.604747E+01   5.386975E+01   6.190279E+08   2.624578E+01   4.436332E+01   5.097877E+08   2.539863E+01  -1.536280E+01  -1.765366E+08   2.448971E+01  -1.537495E+01  -1.766750E+08  
   1.330000E+02      37  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   6.543461E-19   9.819629E+02   6.854863E+02   2.608774E+01   2.608774E+01   9.950000E-01   0.000000E+00   1.857084E+09   1.376530E+09   4.805538E+08   3.243986E+13   2.602465E+01   6.337618E+01   7.282681E+08   2.604747E+01   5.386975E+01   6.190279E+08   2.624578E+01   4.436332E+01   5.097877E+08   2.539863E+01  -1.536280E+01  -1.765366E+08   2.448971E+01  -1.537495E+01  -1.766750E+08  
   1.400000E+02      38    7480   7.000000E+00       7   8.403222E+01   0.000000E+00   0.000000E+00   9.808507E+02   6.818902E+02   2.668186E+01   2.668186E+01   9.950000E-01   0.000000E+00   1.954824E+09   1.454326E+09   5.004987E+08   3.243962E+13   2.602426E+01   6.337618E+01   7.665978E+08   2.604152E+01   5.386975E+01   6.516081E+08   2.624685E+01   4.436332E+01   5.366185E+08   2.539925E+01  -1.536280E+01  -1.858280E+08   2.448831E+01  -1.537496E+01  -1.859737E+08  
   1.400000E+02      38  876221   7.000000E+00       7   8.103277E+01   0.000000E+00   0.000000E+00   9.822813E+02   6.847526E+02   2.569621E+01   2.569621E+01   9.950000E-01   0.000000E+00   1.954824E+09   1.454326E+09   5.004987E+08   3.243962E+13   2.602426E+01   6.337618E+01   7.665978E+08   2.604152E+01   5.386975E+01   6.516081E+08   2.624685E+01   4.436332E+01   5.366185E+08   2.539925E+01  -1.536280E+01  -1.858280E+08   2.448831E+01  -1.537496E+01  -1.859737E+08  
   1.400000E+02      38  876527   7.000000E+00       7   8.182500E+01   0.000000E+00   8.668330E-19   9.819639E+02   6.855150E+02   2.609012E+01   2.609012E+01   9.950000E-01   0.000000E+00   1.954824E+09   1.454326E+09   5.004987E+08   3.243962E+13   2.602426E+01   6.337618E+01   7.665978E+08   2.604152E+01   5.386975E+01   6.516081E+08   2.624685E+01   4.436332E+01   5.366185E+08   2.539925E+01  -1.536280E+01  -1.858280E+08   2.448831E+01  -1.537496E+01  -1.859737E+08  
   1.470000E+02      39    7480   7.000000E+00       8   8.403222E+01   0.000000E+00   0.000000E+00   9.808507E+02   6.818912E+02   2.668194E+01   2.668194E+01   9.950000E-01   0.000000E+00   2.052569E+09   1.532528E+09   5.200415E+08   3.243939E+13   2.602454E+01   6.337618E+01   8.049292E+08   2.603612E+01   5.386975E+01   6.841898E+08   2.624780E+01   4.436332E+01   5.634504E+08   2.539985E+01  -1.536280E+01  -1.951198E+08   2.448702E+01  -1.537496E+01  -1.952728E+08  
   1.470000E+02      39  876221   7.000000E+00       8   8.103277E+01   0.000000E+00   0.000000E+00   9.822814E+02   6.847564E+02   2.569653E+01   2.569653E+01   9.950000E-01   0.000000E+00   2.052569E+09   1.532528E+09   5.200415E+08   3.243939E+13   2.602454E+01   6.337618E+01   8.049292E+08   2.603612E+01   5.386975E+01   6.841898E+08   2.624780E+01   4.436332E+01   5.634504E+08   2.539985E+01  -1.536280E+01  -1.951198E+08   2.448702E+01  -1.537496E+01  -1.952728E+08  
   1.470000E+02      39  876527   7.000000E+00       8   8.182500E+01   0.000000E+00   1.109499E-18   9.819649E+02   6.855415E+02   2.609232E+01   2.609232E+01   9.950000E-01   0.000000E+00   2.052569E+09   1.532528E+09   5.200415E+08   3.243939E+13   2.602454E+01   6.337618E+01   8.049292E+08   2.603612E+01   5.386975E+01   6.841898E+08   2.624780E+01   4.436332E+01   5.634504E+08   2.539985E+01  -1.536280E+01  -1.951198E+08   2.448702E+01  -1.537496E+01  -1.952728E+08  
   1.540000E+02      39    7480   7.000000E+00       7   8.403222E+01   0.000000E+00   0.000000E+00   9.808507E+02   6.818925E+02   2.668204E+01   2.668204E+01   9.950000E-01   0.000000E+00   2.150309E+09   1.612106E+09   5.382032E+08   3.243917E+13   2.602586E+01   6.337618E+01   8.432585E+08   2.603175E+01   5.386975E+01   7.167697E+08   2.624832E+01   4.436332E+01   5.902809E+08   2.540041E+01  -1.536281E+01  -2.044111E+08   2.448596E+01  -1.537497E+01  -2.045715E+08  
   1.540000E+02      39  876221   7.000000E+00       7   8.103277E+01   0.000000E+00   0.000000E+00   9.822815E+02   6.847604E+02   2.569687E+01   2.569687E+01   9.950000E-01   0.000000E+00   2.150309E+09   1.612106E+09   5.382032E+08   3.243917E+13   2.602586E+01   6.337618E+01   8.432585E+08   2.603175E+01   5.386975E+01   7.167697E+08   2.624832E+01   4.436332E+01   5.902809E+08   2.540041E+01  -1.536281E+01  -2.044111E+08   2.448596E+01  -1.537497E+01  -2.045715E+08  
   1.540000E+02      39  876527   7.000000E+00       7   8.182500E+01   0.000000E+00   1.463928E-18   9.819657E+02   6.855650E+02   2.609427E+01   2.609427E+01   9.950000E-01   0.000000E+00   2.150309E+09   1.612106E+09   5.382032E+08   3.243917E+13   2.602586E+01   6.337618E+01   8.432585E+08   2.603175E+01   5.386975E+01   7.167697E+08   2.624832E+01   4.436332E+01   5.902809E+08   2.540041E+01  -1.536281E+01  -2.044111E+08   2.448596E+01  -1.537497E+01  -2.045715E+08  
   1.610000E+02      40    7480   7.000000E+00       7   8.403222E+01   0.000000E+00   0.000000E+00   9.808508E+02   6.818937E+02   2.668215E+01   2.668215E+01   9.950000E-01   0.000000E+00   2.248049E+09   1.691726E+09   5.563230E+08   3.243895E+13   2.602721E+01   6.337618E+01   8.815878E+08   2.602742E+01   5.386975E+01   7.493496E+08   2.624888E+01   4.436332E+01   6.171115E+08   2.540097E+01  -1.536281E+01  -2.137023E+08   2.448491E+01  -1.537498E+01  -2.138701E+08  
   1.610000E+02      40  876221   7.000000E+00       7   8.103277E+01   0.000000E+00   0.000000E+00   9.822817E+02   6.847644E+02   2.569720E+01   2.569720E+01   9.950000E-01   0.000000E+00   2.248049E+09   1.691726E+09   5.563230E+08   3.243895E+13   2.602721E+01   6.337618E+01   8.815878E+08   2.602742E+01   5.386975E+01   7.493496E+08   2.624888E+01   4.436332E+01   6.171115E+08   2.540097E+01  -1.536281E+01  -2.137023E+08   2.448491E+01  -1.537498E+01  -2.138701E+08  
   1.610000E+02      40  876527   7.000000E+00       7   8.182500E+01   0.000000E+00   1.818707E-18   9.819665E+02   6.855885E+02   2.609622E+01   2.609622E+01   9.950000E-01   0.000000E+00   2.248049E+09   1.691726E+09   5.563230E+08   3.243895E+13   2.602721E+01   6.337618E+01   8.815878E+08   2.602742E+01   5.386975E+01   7.493496E+08   2.624888E+01   4.436332E+01   6.171115E+08   2.540097E+01  -1.536281E+01  -2.137023E+08   2.448491E+01  -1.537498E+01  -2.138701E+08  
   1.680000E+02      41    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808508E+02   6.818951E+02   2.668226E+01   2.668226E+01   9.950000E-01   0.000000E+00   2.345786E+09   1.774742E+09   5.710434E+08   3.243873E+13   2.602959E+01   6.337618E+01   9.199160E+08   2.602525E+01   5.386975E+01   7.819286E+08   2.625092E+01   4.436332E+01   6.439412E+08   2.540155E+01  -1.536281E+01  -2.229934E+08   2.448394E+01  -1.537499E+01  -2.231685E+08  
   1.680000E+02      41  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822818E+02   6.847686E+02   2.569755E+01   2.569755E+01   9.950000E-01   0.000000E+00   2.345786E+09   1.774742E+09   5.710434E+08   3.243873E+13   2.602959E+01   6.337618E+01   9.199160E+08   2.602525E+01   5.386975E+01   7.819286E+08   2.625092E+01   4.436332E+01   6.439412E+08   2.540155E+01  -1.536281E+01  -2.229934E+08   2.448394E+01  -1.537499E+01  -2.231685E+08  
   1.680000E+02      41  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   2.221967E-18   9.819674E+02   6.856140E+02   2.609835E+01   2.609835E+01   9.950000E-01   0.000000E+00   2.345786E+09   1.774742E+09   5.710434E+08   3.243873E+13   2.602959E+01   6.337618E+01   9.199160E+08   2.602525E+01   5.386975E+01   7.819286E+08   2.625092E+01   4.436332E+01   6.439412E+08   2.540155E+01  -1.536281E+01  -2.229934E+08   2.448394E+01  -1.537499E+01  -2.231685E+08  
   1.750000E+02      43    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808509E+02   6.818966E+02   2.668238E+01   2.668238E+01   9.950000E-01   0.000000E+00   2.443529E+09   1.858074E+09   5.854551E+08   3.243851E+13   2.603042E+01   6.337618E+01   9.582466E+08   2.602178E+01   5.386975E+01   8.145096E+08   2.625218E+01   4.436332E+01   6.707726E+08   2.540214E+01  -1.536282E+01  -2.322850E+08   2.448309E+01  -1.537500E+01  -2.324675E+08  
   1.750000E+02      43  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822820E+02   6.847729E+02   2.569792E+01   2.569792E+01   9.950000E-01   0.000000E+00   2.443529E+09   1.858074E+09   5.854551E+08   3.243851E+13   2.603042E+01   6.337618E+01   9.582466E+08   2.602178E+01   5.386975E+01   8.145096E+08   2.625218E+01   4.436332E+01   6.707726E+08   2.540214E+01  -1.536282E+01  -2.322850E+08   2.448309E+01  -1.537500E+01  -2.324675E+08  
   1.750000E+02      43  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   2.697130E-18   9.819683E+02   6.856399E+02   2.610049E+01   2.610049E+01   9.950000E-01   0.000000E+00   2.443529E+09   1.858074E+09   5.854551E+08   3.243851E+13   2.603042E+01   6.337618E+01   9.582466E+08   2.602178E+01   5.386975E+01   8.145096E+08   2.625218E+01   4.436332E+01   6.707726E+08   2.540214E+01  -1.536282E+01  -2.322850E+08   2.448309E+01  -1.537500E+01  -2.324675E+08  
   1.820000E+02      44    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808509E+02   6.818983E+02   2.668252E+01   2.668252E+01   9.950000E-01   0.000000E+00   2.541277E+09   1.941315E+09   5.999615E+08   3.243830E+13   2.603078E+01   6.337618E+01   9.965791E+08   2.601838E+01   5.386975E+01   8.470922E+08   2.625306E+01   4.436332E+01   6.976053E+08   2.540269E+01  -1.536282E+01  -2.415770E+08   2.448234E+01  -1.537500E+01  -2.417669E+08  
   1.820000E+02      44  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822821E+02   6.847772E+02   2.569827E+01   2.569827E+01   9.950000E-01   0.000000E+00   2.541277E+09   1.941315E+09   5.999615E+08   3.243830E+13   2.603078E+01   6.337618E+01   9.965791E+08   2.601838E+01   5.386975E+01   8.470922E+08   2.625306E+01   4.436332E+01   6.976053E+08   2.540269E+01  -1.536282E+01  -2.415770E+08   2.448234E+01  -1.537500E+01  -2.417669E+08  
   1.820000E+02      44  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   3.254339E-18   9.819692E+02   6.856643E+02   2.610252E+01   2.610252E+01   9.950000E-01   0.000000E+00   2.541277E+09   1.941315E+09   5.999615E+08   3.243830E+13   2.603078E+01   6.337618E+01   9.965791E+08   2.601838E+01   5.386975E+01   8.470922E+08   2.625306E+01   4.436332E+01   6.976053E+08   2.540269E+01  -1.536282E+01  -2.415770E+08   2.448234E+01  -1.537500E+01  -2.417669E+08  
   1.890000E+02      44    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808510E+02   6.819002E+02   2.668267E+01   2.668267E+01   9.950000E-01   0.000000E+00   2.639010E+09   2.024344E+09   6.146653E+08   3.243809E+13   2.603137E+01   6.337618E+01   1.034906E+09   2.601436E+01   5.386975E+01   8.796699E+08   2.625438E+01   4.436332E+01   7.244340E+08   2.540320E+01  -1.536282E+01  -2.508677E+08   2.448167E+01  -1.537501E+01  -2.510649E+08  
   1.890000E+02      44  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822823E+02   6.847813E+02   2.569861E+01   2.569861E+01   9.950000E-01   0.000000E+00   2.639010E+09   2.024344E+09   6.146653E+08   3.243809E+13   2.603137E+01   6.337618E+01   1.034906E+09   2.601436E+01   5.386975E+01   8.796699E+08   2.625438E+01   4.436332E+01   7.244340E+08   2.540320E+01  -1.536282E+01  -2.508677E+08   2.448167E+01  -1.537501E+01  -2.510649E+08  
   1.890000E+02      44  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   3.897564E-18   9.819700E+02   6.856861E+02   2.610433E+01   2.610433E+01   9.950000E-01   0.000000E+00   2.639010E+09   2.024344E+09   6.146653E+08   3.243809E+13   2.603137E+01   6.337618E+01   1.034906E+09   2.601436E+01   5.386975E+01   8.796699E+08   2.625438E+01   4.436332E+01   7.244340E+08   2.540320E+01  -1.536282E+01  -2.508677E+08   2.448167E+01  -1.537501E+01  -2.510649E+08  
   1.960000E+02      47    7480   7.000000E+00       4   8.403222E+01   0.000000E+00   0.000000E+00   9.808511E+02   6.819022E+02   2.668283E+01   2.668283E+01   9.950000E-01   0.000000E+00   2.736756E+09   2.107685E+09   6.290711E+08   3.243788E+13   2.603264E+01   6.337618E+01   1.073238E+09   2.601034E+01   5.386975E+01   9.122520E+08   2.625491E+01   4.436332E+01   7.512664E+08   2.540369E+01  -1.536283E+01  -2.601596E+08   2.448104E+01  -1.537502E+01  -2.603642E+08  
   1.960000E+02      47  876221   7.000000E+00       4   8.103277E+01   0.000000E+00   0.000000E+00   9.822824E+02   6.847851E+02   2.569894E+01   2.569894E+01   9.950000E-01   0.000000E+00   2.736756E+09   2.107685E+09   6.290711E+08   3.243788E+13   2.603264E+01   6.337618E+01   1.073238E+09   2.601034E+01   5.386975E+01   9.122520E+08   2.625491E+01   4.436332E+01   7.512664E+08   2.540369E+01  -1.536283E+01  -2.601596E+08   2.448104E+01  -1.537502E+01  -2.603642E+08  
   1.960000E+02      47  876527   7.000000E+00       4   8.182500E+01   0.000000E+00   4.596771E-18   9.819707E+02   6.857072E+02   2.610609E+01   2.610609E+01   9.950000E-01   0.000000E+00   2.736756E+09   2.107685E+09   6.290711E+08   3.243788E+13   2.603264E+01   6.337618E+01   1.073238E+09   2.601034E+01   5.386975E+01   9.122520E+08   2.625491E+01   4.436332E+01   7.512664E+08   2.540369E+01  -1.536283E+01  -2.601596E+08   2.448104E+01  -1.537502E+01  -2.603642E+08  
   2.030000E+02      49    7480   7.000000E+00       5   8.403222E+01   0.000000E+00   0.000000E+00   9.808512E+02   6.819044E+02   2.668301E+01   2.668301E+01   9.950000E-01   0.000000E+00   2.834501E+09   2.190071E+09   6.444299E+08   3.243768E+13   2.603229E+01   6.337618E+01   1.111569E+09   2.600588E+01   5.386975E+01   9.448338E+08   2.625549E+01   4.436332E+01   7.780984E+08   2.540414E+01  -1.536283E+01  -2.694514E+08   2.448049E+01  -1.537502E+01  -2.696634E+08  
   2.030000E+02      49  876221   7.000000E+00       5   8.103277E+01   0.000000E+00   0.000000E+00   9.822825E+02   6.847886E+02   2.569923E+01   2.569923E+01   9.950000E-01   0.000000E+00   2.834501E+09   2.190071E+09   6.444299E+08   3.243768E+13   2.603229E+01   6.337618E+01   1.111569E+09   2.600588E+01   5.386975E+01   9.448338E+08   2.625549E+01   4.436332E+01   7.780984E+08   2.540414E+01  -1.536283E+01  -2.694514E+08   2.448049E+01  -1.537502E+01  -2.696634E+08  
   2.030000E+02      49  876527   7.000000E+00       5   8.182500E+01   0.000000E+00   5.405411E-18   9.819713E+02   6.857230E+02   2.610740E+01   2.610740E+01   9.950000E-01   0.000000E+00   2.834501E+09   2.190071E+09   6.444299E+08   3.243768E+13   2.603229E+01   6.337618E+01   1.111569E+09   2.600588E+01   5.386975E+01   9.448338E+08   2.625549E+01   4.436332E+01   7.780984E+08   2.540414E+01  -1.536283E+01  -2.694514E+08   2.448049E+01  -1.537502E+01  -2.696634E+08  
   2.100000E+02      50    7480   7.000000E+00       7   8.403222E+01   0.000000E+00   0.000000E+00   9.808512E+02   6.819068E+02   2.668320E+01   2.668320E+01   9.950000E-01   0.000000E+00   2.932239E+09   2.272475E+09   6.597645E+08   3.243748E+13   2.603237E+01   6.337618E+01   1.149898E+09   2.600213E+01   5.386975E+01   9.774130E+08   2.625618E+01   4.436332E+01   8.049284E+08   2.540455E+01  -1.536283E+01  -2.787425E+08   2.448001E+01  -1.537503E+01  -2.789619E+08  
   2.100000E+02      50  876221   7.000000E+00       7   8.103277E+01   0.000000E+00   0.000000E+00   9.822827E+02   6.847919E+02   2.569950E+01   2.569950E+01   9.950000E-01   0.000000E+00   2.932239E+09   2.272475E+09   6.597645E+08   3.243748E+13   2.603237E+01   6.337618E+01   1.149898E+09   2.600213E+01   5.386975E+01   9.774130E+08   2.625618E+01   4.436332E+01   8.049284E+08   2.540455E+01  -1.536283E+01  -2.787425E+08   2.448001E+01  -1.537503E+01  -2.789619E+08  
   2.100000E+02      50  876527   7.000000E+00       7   8.182500E+01   0.000000E+00   6.345027E-18   9.819718E+02   6.857361E+02   2.610849E+01   2.610849E+01   9.950000E-01   0.000000E+00   2.932239E+09   2.272475E+09   6.597645E+08   3.243748E+13   2.603237E+01   6.337618E+01   1.149898E+09   2.600213E+01   5.386975E+01   9.774130E+08   2.625618E+01   4.436332E+01   8.049284E+08   2.540455E+01  -1.536283E+01  -2.787425E+08   2.448001E+01  -1.537503E+01  -2.789619E+08  
   2.170000E+02      51    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808513E+02   6.819093E+02   2.668341E+01   2.668341E+01   9.950000E-01   0.000000E+00   3.029979E+09   2.353772E+09   6.762074E+08   3.243728E+13   2.603150E+01   6.337618E+01   1.188227E+09   2.599805E+01   5.386975E+01   1.009993E+09   2.625646E+01   4.436332E+01   8.317589E+08   2.540492E+01  -1.536283E+01  -2.880338E+08   2.447958E+01  -1.537503E+01  -2.882606E+08  
   2.170000E+02      51  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822828E+02   6.847949E+02   2.569976E+01   2.569976E+01   9.950000E-01   0.000000E+00   3.029979E+09   2.353772E+09   6.762074E+08   3.243728E+13   2.603150E+01   6.337618E+01   1.188227E+09   2.599805E+01   5.386975E+01   1.009993E+09   2.625646E+01   4.436332E+01   8.317589E+08   2.540492E+01  -1.536283E+01  -2.880338E+08   2.447958E+01  -1.537503E+01  -2.882606E+08  
   2.170000E+02      51  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   7.432490E-18   9.819722E+02   6.857489E+02   2.610955E+01   2.610955E+01   9.950000E-01   0.000000E+00   3.029979E+09   2.353772E+09   6.762074E+08   3.243728E+13   2.603150E+01   6.337618E+01   1.188227E+09   2.599805E+01   5.386975E+01   1.009993E+09   2.625646E+01   4.436332E+01   8.317589E+08   2.540492E+01  -1.536283E+01  -2.880338E+08   2.447958E+01  -1.537503E+01  -2.882606E+08  
   2.240000E+02      52    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808514E+02   6.819121E+02   2.668363E+01   2.668363E+01   9.950000E-01   0.000000E+00   3.127722E+09   2.434068E+09   6.936542E+08   3.243708E+13   2.603054E+01   6.337618E+01   1.226558E+09   2.599392E+01   5.386975E+01   1.042574E+09   2.625623E+01   4.436332E+01   8.585904E+08   2.540525E+01  -1.536284E+01  -2.973254E+08   2.447919E+01  -1.537504E+01  -2.975596E+08  
   2.240000E+02      52  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822829E+02   6.847978E+02   2.570000E+01   2.570000E+01   9.950000E-01   0.000000E+00   3.127722E+09   2.434068E+09   6.936542E+08   3.243708E+13   2.603054E+01   6.337618E+01   1.226558E+09   2.599392E+01   5.386975E+01   1.042574E+09   2.625623E+01   4.436332E+01   8.585904E+08   2.540525E+01  -1.536284E+01  -2.973254E+08   2.447919E+01  -1.537504E+01  -2.975596E+08  
   2.240000E+02      52  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   8.687572E-18   9.819726E+02   6.857609E+02   2.611055E+01   2.611055E+01   9.950000E-01   0.000000E+00   3.127722E+09   2.434068E+09   6.936542E+08   3.243708E+13   2.603054E+01   6.337618E+01   1.226558E+09   2.599392E+01   5.386975E+01   1.042574E+09   2.625623E+01   4.436332E+01   8.585904E+08   2.540525E+01  -1.536284E+01  -2.973254E+08   2.447919E+01  -1.537504E+01  -2.975596E+08  
   2.310000E+02      52    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808515E+02   6.819151E+02   2.668387E+01   2.668387E+01   9.950000E-01   0.000000E+00   3.225461E+09   2.513419E+09   7.120418E+08   3.243689E+13   2.602970E+01   6.337618E+01   1.264886E+09   2.598958E+01   5.386975E+01   1.075154E+09   2.625573E+01   4.436332E+01   8.854205E+08   2.540553E+01  -1.536284E+01  -3.066166E+08   2.447884E+01  -1.537504E+01  -3.068581E+08  
   2.310000E+02      52  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822830E+02   6.848004E+02   2.570022E+01   2.570022E+01   9.950000E-01   0.000000E+00   3.225461E+09   2.513419E+09   7.120418E+08   3.243689E+13   2.602970E+01   6.337618E+01   1.264886E+09   2.598958E+01   5.386975E+01   1.075154E+09   2.625573E+01   4.436332E+01   8.854205E+08   2.540553E+01  -1.536284E+01  -3.066166E+08   2.447884E+01  -1.537504E+01  -3.068581E+08  
   2.310000E+02      52  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   1.010422E-17   9.819730E+02   6.857706E+02   2.611135E+01   2.611135E+01   9.950000E-01   0.000000E+00   3.225461E+09   2.513419E+09   7.120418E+08   3.243689E+13   2.602970E+01   6.337618E+01   1.264886E+09   2.598958E+01   5.386975E+01   1.075154E+09   2.625573E+01   4.436332E+01   8.854205E+08   2.540553E+01  -1.536284E+01  -3.066166E+08   2.447884E+01  -1.537504E+01  -3.068581E+08  
   2.380000E+02      53    7480   7.000000E+00       7   8.403222E+01   0.000000E+00   0.000000E+00   9.808516E+02   6.819184E+02   2.668414E+01   2.668414E+01   9.950000E-01   0.000000E+00   3.323201E+09   2.592998E+09   7.302026E+08   3.243670E+13   2.602871E+01   6.337618E+01   1.303216E+09   2.598634E+01   5.386975E+01   1.107734E+09   2.625612E+01   4.436332E+01   9.122512E+08   2.540579E+01  -1.536284E+01  -3.159080E+08   2.447854E+01  -1.537505E+01  -3.161568E+08  
   2.380000E+02      53  876221   7.000000E+00       7   8.103277E+01   0.000000E+00   0.000000E+00   9.822831E+02   6.848029E+02   2.570043E+01   2.570043E+01   9.950000E-01   0.000000E+00   3.323201E+09   2.592998E+09   7.302026E+08   3.243670E+13   2.602871E+01   6.337618E+01   1.303216E+09   2.598634E+01   5.386975E+01   1.107734E+09   2.625612E+01   4.436332E+01   9.122512E+08   2.540579E+01  -1.536284E+01  -3.159080E+08   2.447854E+01  -1.537505E+01  -3.161568E+08  
   2.380000E+02      53  876527   7.000000E+00       7   8.182500E+01   0.000000E+00   1.186908E-17   9.819733E+02   6.857802E+02   2.611215E+01   2.611215E+01   9.950000E-01   0.000000E+00   3.323201E+09   2.592998E+09   7.302026E+08   3.243670E+13   2.602871E+01   6.337618E+01   1.303216E+09   2.598634E+01   5.386975E+01   1.107734E+09   2.625612E+01   4.436332E+01   9.122512E+08   2.540579E+01  -1.536284E+01  -3.159080E+08   2.447854E+01  -1.537505E+01  -3.161568E+08  
   2.450000E+02      54    7480   7.000000E+00       9   8.403222E+01   0.000000E+00   0.000000E+00   9.808518E+02   6.819217E+02   2.668441E+01   2.668441E+01   9.950000E-01   0.000000E+00   3.420942E+09   2.672714E+09   7.482271E+08   3.243650E+13   2.602774E+01   6.337618E+01   1.341546E+09   2.598326E+01   5.386975E+01   1.140314E+09   2.625667E+01   4.436332E+01   9.390820E+08   2.540605E+01  -1.536284E+01  -3.251994E+08   2.447825E+01  -1.537505E+01  -3.254556E+08  
